taxonKey,scientificName,rank,taxonomicStatus,kingdom,includes
2857017,Allium paradoxum,SPECIES,ACCEPTED,Plantae,NA
2856456,Allium pendulinum,SPECIES,ACCEPTED,Plantae,2856456: Allium pendulinum Ten.
2857449,Allium ramosum,SPECIES,ACCEPTED,Plantae,2857449: Allium ramosum L.
2855893,Allium roseum,SPECIES,ACCEPTED,Plantae,2855893: Allium roseum L.
2856681,Allium sativum,SPECIES,ACCEPTED,Plantae,NA
2855860,Allium schoenoprasum,SPECIES,ACCEPTED,Plantae,2855860: Allium schoenoprasum L.
9177060,Allium scorodoprasum,SPECIES,ACCEPTED,Plantae,9177060: Allium scorodoprasum L.
2856204,Allium siculum,SPECIES,ACCEPTED,Plantae,NA
2856457,Allium triquetrum,SPECIES,ACCEPTED,Plantae,2856457: Allium triquetrum L.
2857341,Allium zebdanense,SPECIES,ACCEPTED,Plantae,2857341: Allium zebdanense Boiss. & Noë
3172127,Allopeas clavulinum,NA,NA,NA,NA
2876607,Alnus cordata,SPECIES,ACCEPTED,Plantae,2876607: Alnus cordata (Loisel.) Duby
9148577,Alnus incana,SPECIES,ACCEPTED,Plantae,9148577: Alnus incana (L.) Moench | 7226596: Alnus incana subsp. incana
2876571,Alnus pubescens,SPECIES,ACCEPTED,Plantae,2876571: Alnus pubescens Tausch
4097656,Alnus spaethii,SPECIES,ACCEPTED,Plantae,4097656: Alnus spaethii Callier
7331548,Alonsoa linearis,SPECIES,ACCEPTED,Plantae,3724078: Alonsoa intermedia Lodd.
8034409,Alopecurus magellanicus,NA,NA,NA,NA
2498252,Alopochen aegyptiaca,SPECIES,ACCEPTED,Animalia,"2498252: Alopochen aegyptiaca (Linnaeus, 1766) | 2498253: Alopochen aegyptiacus (Linnaeus, 1766)"
4274443,Alternanthera angustifolia,NA,NA,NA,NA
4211074,Alternanthera caracasana,NA,NA,NA,NA
2725229,Alternanthera denticulata,NA,NA,NA,NA
8160803,Alternanthera ficoidea,SPECIES,ACCEPTED,Plantae,NA
7227181,Alternanthera paronychioides,NA,NA,NA,NA
2723909,Alternanthera pungens,NA,NA,NA,NA
3084939,Alternanthera sessilis,SPECIES,ACCEPTED,Plantae,3084939: Alternanthera sessilis (L.) DC.
3152519,Althaea cannabina,SPECIES,ACCEPTED,Plantae,NA
3152521,Althaea hirsuta,SPECIES,ACCEPTED,Plantae,NA
5289726,Alyssum hirsutum,NA,NA,NA,NA
3044912,Alyssum montanum,SPECIES,ACCEPTED,Plantae,3044912: Alyssum montanum L.
3045042,Alyssum simplex,SPECIES,ACCEPTED,Plantae,3045042: Alyssum simplex Rudolphi
4115425,Alyssum strigosum,NA,NA,NA,NA
4250826,Alyssum turkestanicum,NA,NA,NA,NA
2493698,Amandava amandava,SPECIES,ACCEPTED,Animalia,"2493698: Amandava amandava (Linnaeus, 1758)"
7223276,Amandava subflava,NA,NA,NA,NA
2441533,Amanita inopinata,SPECIES,ACCEPTED,Fungi,NA
7905507,Amaranthus albus,SPECIES,ACCEPTED,Plantae,7905507: Amaranthus albus L.
5384395,Amaranthus blitoides,SPECIES,ACCEPTED,Plantae,5384395: Amaranthus blitoides S.Watson
8911082,Amaranthus blitum,SPECIES,ACCEPTED,Plantae,8911082: Amaranthus blitum L. | 7323358: Amaranthus blitum subsp. blitum
5384361,Amaranthus bouchonii,SPECIES,ACCEPTED,Plantae,5384361: Amaranthus bouchonii Thell. | 7482462: Amaranthus hybridus subsp. bouchonii (Thell.) Bolòs & Vigo
2475679,Amaranthus capensis,NA,NA,NA,NA
7332416,Amaranthus capensis,NA,NA,NA,NA
12205713,Amaranthus capensis,NA,NA,NA,NA
2706403,Amaranthus capensis,NA,NA,NA,NA
2974921,Amaranthus capensis,NA,NA,NA,NA
7225471,Amaranthus capensis,NA,NA,NA,NA
7764312,Amaranthus capensis,NA,NA,NA,NA
3922770,Amaranthus capensis,NA,NA,NA,NA
5548724,Amaranthus capensis,NA,NA,NA,NA
4273336,Amaranthus capensis,NA,NA,NA,NA
4090836,Amaranthus capensis,NA,NA,NA,NA
4104890,Amaranthus capensis,NA,NA,NA,NA
2444141,Amaranthus capensis,NA,NA,NA,NA
2453882,Amaranthus capensis,NA,NA,NA,NA
6164210,Amaranthus capensis,NA,NA,NA,NA
8991514,Amaranthus capensis,NA,NA,NA,NA
3746867,Amaranthus capensis,NA,NA,NA,NA
7427650,Amaranthus capensis,NA,NA,NA,NA
7323906,Amaranthus capensis,NA,NA,NA,NA
7223177,Amaranthus capensis,NA,NA,NA,NA
7331861,Amaranthus capensis,NA,NA,NA,NA
7267631,Amaranthus capensis,NA,NA,NA,NA
10966302,Amaranthus capensis,NA,NA,NA,NA
4123394,Amaranthus capensis,NA,NA,NA,NA
6432925,Amaranthus capensis,NA,NA,NA,NA
5659657,Amaranthus capensis,NA,NA,NA,NA
8134874,Amaranthus capensis,NA,NA,NA,NA
4115425,Amaranthus capensis,NA,NA,NA,NA
4270548,Amaranthus capensis,NA,NA,NA,NA
4211590,Amaranthus capensis,NA,NA,NA,NA
6411098,Amaranthus capensis,NA,NA,NA,NA
7753114,Amaranthus capensis,NA,NA,NA,NA
5545159,Amaranthus capensis,NA,NA,NA,NA
7740944,Amaranthus capensis,NA,NA,NA,NA
2443339,Amaranthus capensis,NA,NA,NA,NA
7440977,Amaranthus capensis,NA,NA,NA,NA
3666059,Amaranthus capensis,NA,NA,NA,NA
7332517,Amaranthus capensis,NA,NA,NA,NA
7420522,Amaranthus capensis,NA,NA,NA,NA
11162940,Amaranthus capensis,NA,NA,NA,NA
2447418,Amaranthus capensis,NA,NA,NA,NA
5347854,Amaranthus capensis,NA,NA,NA,NA
10948891,Amaranthus capensis,NA,NA,NA,NA
6369140,Amaranthus capensis,NA,NA,NA,NA
7409013,Amaranthus capensis,NA,NA,NA,NA
7271631,Amaranthus capensis,NA,NA,NA,NA
3040999,Amaranthus capensis,NA,NA,NA,NA
4036350,Amaranthus capensis,NA,NA,NA,NA
6362724,Amaranthus capensis,NA,NA,NA,NA
6308164,Amaranthus capensis,NA,NA,NA,NA
7226776,Amaranthus capensis,NA,NA,NA,NA
2202786,Amaranthus capensis,NA,NA,NA,NA
6157026,Amaranthus capensis,NA,NA,NA,NA
7224427,Amaranthus capensis,NA,NA,NA,NA
7225456,Amaranthus capensis,NA,NA,NA,NA
9603492,Amaranthus capensis,NA,NA,NA,NA
6085036,Amaranthus capensis,NA,NA,NA,NA
11794300,Amaranthus capensis,NA,NA,NA,NA
7323341,Amaranthus capensis,NA,NA,NA,NA
5548011,Amaranthus capensis,NA,NA,NA,NA
7295374,Amaranthus capensis,NA,NA,NA,NA
8782549,Amaranthus capensis,NA,NA,NA,NA
7226804,Amaranthus capensis,NA,NA,NA,NA
6409536,Amaranthus capensis,NA,NA,NA,NA
3042889,Amaranthus capensis,NA,NA,NA,NA
7227181,Amaranthus capensis,NA,NA,NA,NA
7223276,Amaranthus capensis,NA,NA,NA,NA
2161467,Amaranthus capensis,NA,NA,NA,NA
7757431,Amaranthus capensis,NA,NA,NA,NA
7219988,Amaranthus capensis capensis,NA,NA,NA,NA
7427741,Amaranthus capensis uncinatus,NA,NA,NA,NA
6109611,Amaranthus caudatus,SPECIES,ACCEPTED,Plantae,6109611: Amaranthus caudatus L.
2153791,Amaranthus clementii,NA,NA,NA,NA
5384341,Amaranthus crispus,SPECIES,ACCEPTED,Plantae,5384341: Amaranthus crispus (Lesp. & Thévenau) N.Terracc.
5384390,Amaranthus cruentus,SPECIES,ACCEPTED,Plantae,5384390: Amaranthus cruentus L. | 5547889: Amaranthus hybridus var. chlorostachys (Willd.) Thell. | 7695818: Amaranthus hybridus subsp. cruentus (L.) Thell.
5384396,Amaranthus deflexus,SPECIES,ACCEPTED,Plantae,5384396: Amaranthus deflexus L.
2480317,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7225456,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7277946,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4273336,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
8429888,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
8918909,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
6076279,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5544928,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5831060,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7267631,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4123394,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7190901,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
6302047,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5224481,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
2284443,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7652364,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
6449041,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
2447418,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5365494,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
6369140,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4194303,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
8257857,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4250676,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5359402,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
9603492,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4925890,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
9454901,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7068732,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
2473221,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7226794,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
2161467,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7096205,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
7331861,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
8925248,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
5659657,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
4115425,Amaranthus emarginatus,SUBSPECIES,ACCEPTED,Plantae,NA
6411098,Amaranthus emarginatus emarginatus,NA,NA,NA,NA
5384373,Amaranthus graecizans,SPECIES,ACCEPTED,Plantae,5384373: Amaranthus graecizans L. | 7826322: Amaranthus graecizans subsp. silvestris (Vill.) Brenan
5384364,Amaranthus hybridus,SPECIES,ACCEPTED,Plantae,5384364: Amaranthus hybridus L. | 7323184: Amaranthus hybridus var. hybridus | 5547885: Amaranthus hybridus var. erythrostachys Moq. | 7323185: Amaranthus hybridus subsp. hybridus
9080185,Amaranthus hypochondriacus,SPECIES,ACCEPTED,Plantae,9080185: Amaranthus hypochondriacus L.
3757189,Amaranthus macrocarpus,NA,NA,NA,NA
3757050,Amaranthus macrocarpus,NA,NA,NA,NA
11794300,Amaranthus macrocarpus,NA,NA,NA,NA
7066596,Amaranthus macrocarpus,NA,NA,NA,NA
4273336,Amaranthus macrocarpus,NA,NA,NA,NA
7295374,Amaranthus macrocarpus,NA,NA,NA,NA
8429888,Amaranthus macrocarpus,NA,NA,NA,NA
7226804,Amaranthus macrocarpus,NA,NA,NA,NA
7225712,Amaranthus macrocarpus,NA,NA,NA,NA
2769073,Amaranthus macrocarpus,NA,NA,NA,NA
7332416,Amaranthus macrocarpus,NA,NA,NA,NA
3746867,Amaranthus macrocarpus,NA,NA,NA,NA
5373483,Amaranthus macrocarpus,NA,NA,NA,NA
7219988,Amaranthus macrocarpus,NA,NA,NA,NA
7350944,Amaranthus macrocarpus,NA,NA,NA,NA
7267631,Amaranthus macrocarpus,NA,NA,NA,NA
8925248,Amaranthus macrocarpus,NA,NA,NA,NA
2914404,Amaranthus macrocarpus,NA,NA,NA,NA
4248063,Amaranthus macrocarpus,NA,NA,NA,NA
4048052,Amaranthus macrocarpus,NA,NA,NA,NA
7308043,Amaranthus macrocarpus,NA,NA,NA,NA
9391215,Amaranthus macrocarpus,NA,NA,NA,NA
3935202,Amaranthus macrocarpus,NA,NA,NA,NA
3047147,Amaranthus macrocarpus,NA,NA,NA,NA
2161911,Amaranthus macrocarpus,NA,NA,NA,NA
6449041,Amaranthus macrocarpus,NA,NA,NA,NA
3602069,Amaranthus macrocarpus,NA,NA,NA,NA
5347854,Amaranthus macrocarpus,NA,NA,NA,NA
10948891,Amaranthus macrocarpus,NA,NA,NA,NA
7925720,Amaranthus macrocarpus,NA,NA,NA,NA
6369140,Amaranthus macrocarpus,NA,NA,NA,NA
7624620,Amaranthus macrocarpus,NA,NA,NA,NA
7901010,Amaranthus macrocarpus,NA,NA,NA,NA
3898065,Amaranthus macrocarpus,NA,NA,NA,NA
6308164,Amaranthus macrocarpus,NA,NA,NA,NA
7062200,Amaranthus macrocarpus,NA,NA,NA,NA
6157035,Amaranthus macrocarpus,NA,NA,NA,NA
6313051,Amaranthus macrocarpus,NA,NA,NA,NA
6313049,Amaranthus macrocarpus,NA,NA,NA,NA
4925890,Amaranthus macrocarpus,NA,NA,NA,NA
7323251,Amaranthus macrocarpus,NA,NA,NA,NA
7323834,Amaranthus macrocarpus,NA,NA,NA,NA
6710856,Amaranthus macrocarpus,NA,NA,NA,NA
3042889,Amaranthus macrocarpus,NA,NA,NA,NA
8918909,Amaranthus macrocarpus,NA,NA,NA,NA
7223276,Amaranthus macrocarpus,NA,NA,NA,NA
5544928,Amaranthus macrocarpus,NA,NA,NA,NA
7096205,Amaranthus macrocarpus,NA,NA,NA,NA
7421129,Amaranthus macrocarpus,NA,NA,NA,NA
7070211,Amaranthus macrocarpus,NA,NA,NA,NA
8257546,Amaranthus macrocarpus,NA,NA,NA,NA
7998563,Amaranthus macrocarpus,NA,NA,NA,NA
7223680,Amaranthus macrocarpus,NA,NA,NA,NA
5659657,Amaranthus macrocarpus,NA,NA,NA,NA
5224481,Amaranthus macrocarpus,NA,NA,NA,NA
5224543,Amaranthus macrocarpus,NA,NA,NA,NA
5545159,Amaranthus macrocarpus,NA,NA,NA,NA
9405645,Amaranthus macrocarpus,NA,NA,NA,NA
5825913,Amaranthus macrocarpus,NA,NA,NA,NA
7230699,Amaranthus macrocarpus,NA,NA,NA,NA
8336551,Amaranthus macrocarpus,NA,NA,NA,NA
5652131,Amaranthus macrocarpus,NA,NA,NA,NA
6076957,Amaranthus macrocarpus,NA,NA,NA,NA
3890974,Amaranthus macrocarpus,NA,NA,NA,NA
7901010,Amaranthus macrocarpus macrocarpus,NA,NA,NA,NA
4036957,Amaranthus macrocarpus pallidus,NA,NA,NA,NA
7323810,Amaranthus mitchellii,SPECIES,ACCEPTED,Plantae,7323810: Amaranthus mitchellii Benth.
3757457,Amaranthus muricatus,NA,NA,NA,NA
3083921,Amaranthus ozanonii,NA,NA,NA,NA
5384393,Amaranthus palmeri,SPECIES,ACCEPTED,Plantae,5384393: Amaranthus palmeri S.Watson
6156934,Amaranthus polygonoides,NA,NA,NA,NA
5384359,Amaranthus powellii,SPECIES,ACCEPTED,Plantae,NA
7323711,Amaranthus quitensis,SPECIES,ACCEPTED,Plantae,7323711: Amaranthus quitensis Kunth
7975549,Amaranthus ralletii,SPECIES,ACCEPTED,Plantae,NA
6109534,Amaranthus retroflexus,SPECIES,ACCEPTED,Plantae,6109534: Amaranthus retroflexus L.
3084748,Amaranthus scleropoides,NA,NA,NA,NA
5384401,Amaranthus spinosus,SPECIES,ACCEPTED,Plantae,5384401: Amaranthus spinosus L.
5548401,Amaranthus standleyanus,SPECIES,ACCEPTED,Plantae,5548401: Amaranthus standleyanus Parodi ex Covas
5384383,Amaranthus thunbergii,SPECIES,ACCEPTED,Plantae,5384383: Amaranthus thunbergii Moq.
5384347,Amaranthus tuberculatus,SPECIES,ACCEPTED,Plantae,5384345: Amaranthus rudis J.D.Sauer | 5384346: Amaranthus tamariscinus Nutt. | 5384347: Amaranthus tuberculatus (Moq.) Sauer
5384334,Amaranthus viridis,SPECIES,ACCEPTED,Plantae,5384334: Amaranthus viridis L.
7975549,Amaranthus ×ralletii,SPECIES,ACCEPTED,Plantae,7975549: Amaranthus ×ralletii Contré
2141622,Amaurobius erberi,SPECIES,ACCEPTED,Animalia,NA
2479666,Amazona amazonica,SPECIES,ACCEPTED,Animalia,"2479666: Amazona amazonica (Linnaeus, 1766)"
2479612,Amazona ochrocephala,SPECIES,ACCEPTED,Animalia,"2479612: Amazona ochrocephala (Gmelin, 1788)"
2498411,Amazonetta brasiliensis,SPECIES,ACCEPTED,Animalia,"2498411: Amazonetta brasiliensis (Gmelin, 1789)"
7323906,Amberboa moschata,NA,NA,NA,NA
8014163,Ambigolimax valentianus,SPECIES,ACCEPTED,Animalia,"8014163: Ambigolimax valentianus (A.Férussac, 1821)"
5218899,Amblonyx cinereus,SPECIES,ACCEPTED,Animalia,NA
8002952,Ambrosia artemisiifolia,SPECIES,ACCEPTED,Plantae,8002952: Ambrosia artemisiifolia L. | 3110599: Ambrosia elatior L.
3110686,Ambrosia psilostachya,SPECIES,ACCEPTED,Plantae,3110689: Ambrosia coronopifolia Torr. & A.Gray | 3110686: Ambrosia psilostachya DC.
3110588,Ambrosia trifida,SPECIES,ACCEPTED,Plantae,3110588: Ambrosia trifida L.
2431965,Ambystoma macrodactylum,SPECIES,ACCEPTED,Animalia,"2431965: Ambystoma macrodactylum Baird, 1850"
3937506,Ambystoma tigrinum,NA,NA,NA,NA
2340977,Ameiurus melas,SPECIES,ACCEPTED,Animalia,"2340980: Ameirus melas (Rafinesque, 1820)"
2340989,Ameiurus nebulosus,SPECIES,ACCEPTED,Animalia,"2340989: Ameiurus nebulosus (Lesueur, 1819)"
3023903,Amelanchier humilis,SPECIES,ACCEPTED,Plantae,NA
3024109,Amelanchier lamarckii,SPECIES,ACCEPTED,Plantae,NA
3023852,Amelanchier spicata,SPECIES,ACCEPTED,Plantae,3023852: Amelanchier spicata (Lam.) K.Koch
3024109,Amelanchier ×lamarckii,SPECIES,ACCEPTED,Plantae,3024109: Amelanchier ×lamarckii F.G.Schroed.
4930999,Amethystea caerulea,SPECIES,ACCEPTED,Plantae,NA
3188711,Ammannia coccinea,SPECIES,ACCEPTED,Plantae,3188711: Ammannia coccinea Rottb.
3034182,Ammi majus,SPECIES,ACCEPTED,Plantae,3034182: Ammi majus L.
3133446,Ammobium alatum,SPECIES,ACCEPTED,Plantae,NA
5166760,Ammothea hilgendorfi,SPECIES,ACCEPTED,Animalia,NA
5357407,Amorpha fruticosa,SPECIES,ACCEPTED,Plantae,5357407: Amorpha fruticosa L.
7293727,Ampelopsis glandulosa,SPECIES,ACCEPTED,Plantae,NA
3110041,Amphiachyris dracunculoides,SPECIES,ACCEPTED,Plantae,3110041: Amphiachyris dracunculoides (DC.) Nutt.
4487243,Amphiareus obscuriceps,SPECIES,ACCEPTED,Animalia,NA
4805564,Amphibalanus amphitrite,SPECIES,ACCEPTED,Animalia,NA
6467647,Amphibalanus improvisus,SPECIES,ACCEPTED,Animalia,"2115717: Balanus improvisus Darwin, 1854"
1013526,Amphibalanus reticulatus,NA,NA,NA,NA
7331861,Amphibalanus variegatus,NA,NA,NA,NA
4105652,Amphibromus recurvatus,SPECIES,ACCEPTED,Plantae,NA
1014565,Amphitomeus attemsi,SPECIES,ACCEPTED,Animalia,NA
2925879,Amsinckia eastwoodiae,SPECIES,ACCEPTED,Plantae,NA
8386733,Amsinckia lycopsoides,SPECIES,DOUBTFUL,Plantae,8386733: Amsinckia lycopsoides Lehm. ex Fisch. & C.A.Mey.
2925870,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,4058401: Amsinckia micrantha Suksd. | 2925870: Amsinckia menziesii (Lehm.) A.Nelson & J.F.Macbr. | 6395044: Amsinckia menziesii var. menziesii
2713519,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8421432,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
2717402,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8925248,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8338571,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
5224543,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7308335,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7332517,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
5581279,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7925720,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7272185,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7226776,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
6157035,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7302355,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
6084799,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
5352425,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
2453882,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7227181,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7427650,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7223177,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
4270675,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8134874,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8006893,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
4132112,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
6420901,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
5825913,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8358048,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
2457378,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8257857,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
2202786,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8389446,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
4925890,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
7323834,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
8429888,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
2473221,Amsinckia menziesii,SPECIES,ACCEPTED,Plantae,NA
6156934,Amsinckia menziesii intermedia,NA,NA,NA,NA
2925877,Amsinckia tessellata,SPECIES,ACCEPTED,Plantae,NA
1702101,Anacridium aegyptium,SPECIES,ACCEPTED,Animalia,"1702101: Anacridium aegyptium (Linnaeus, 1764)"
3148589,Anacyclus clavatus,SPECIES,ACCEPTED,Plantae,3148589: Anacyclus clavatus (Desf.) Pers.
3148560,Anacyclus radiatus,SPECIES,ACCEPTED,Plantae,3148560: Anacyclus radiatus Loisel.
3148548,Anacyclus valentinus,SPECIES,ACCEPTED,Plantae,3148548: Anacyclus valentinus L.
4926336,Anaphalis margaritacea,SPECIES,ACCEPTED,Plantae,4926336: Anaphalis margaritacea (L.) Benth.
3136929,Anaphalis triplinervis,SPECIES,ACCEPTED,Plantae,3136929: Anaphalis triplinervis (Sims) C.B.Clarke
8114833,Anarrhinum bellidifolium,SPECIES,ACCEPTED,Plantae,NA
2498154,Anas americana,SPECIES,ACCEPTED,Animalia,"2498155: Mareca americana (Gmelin, 1789) | 2498154: Anas americana Gmelin, 1789"
2498090,Anas bahamensis,SPECIES,ACCEPTED,Animalia,"2498090: Anas bahamensis Linnaeus, 1758"
2498094,Anas capensis,SPECIES,ACCEPTED,Animalia,"2498094: Anas capensis Gmelin, 1789"
2498097,Anas castanea,SPECIES,ACCEPTED,Animalia,"2498097: Anas castanea (Eyton, 1838)"
2498139,Anas cyanoptera,SPECIES,ACCEPTED,Animalia,"2498139: Anas cyanoptera Vieillot, 1816 | 9345027: Spatula cyanoptera (Vieillot, 1816)"
2498064,Anas erythrorhyncha,SPECIES,ACCEPTED,Animalia,"2498064: Anas erythrorhyncha Gmelin, 1789"
2498096,Anas falcata,SPECIES,ACCEPTED,Animalia,"9480191: Mareca falcata (Georgi, 1775) | 2498096: Anas falcata Georgi, 1775"
2498065,Anas flavirostris,SPECIES,ACCEPTED,Animalia,"2498065: Anas flavirostris Vieillot, 1816"
2498107,Anas formosa,SPECIES,ACCEPTED,Animalia,"9235549: Sibirionetta formosa (Georgi, 1775) | 2498107: Anas formosa Georgi, 1775"
7998563,Anas gibberifrons,NA,NA,NA,NA
2498071,Anas hottentota,SPECIES,ACCEPTED,Animalia,"9496048: Spatula hottentota (Eyton, 1838)"
5200414,Anas laysanensis,NA,NA,NA,NA
2498108,Anas luzonica,SPECIES,ACCEPTED,Animalia,"2498108: Anas luzonica Fraser, 1839"
9450106,Anas poecilorhyncha,SPECIES,ACCEPTED,Animalia,"9450106: Anas poecilorhyncha J.R.Forster, 1781"
2498131,Anas puna,SPECIES,ACCEPTED,Animalia,"9583342: Spatula puna (Tschudi, 1844)"
2498145,Anas rhynchotis,SPECIES,ACCEPTED,Animalia,"9288935: Spatula rhynchotis (Latham, 1801)"
2498110,Anas sibilatrix,SPECIES,ACCEPTED,Animalia,"2498110: Anas sibilatrix Poeppig, 1829 | 9508460: Mareca sibilatrix (Poeppig, 1829)"
2498084,Anas superciliosa,SPECIES,ACCEPTED,Animalia,"2498084: Anas superciliosa Gmelin, 1789"
2498156,Anas undulata,SPECIES,ACCEPTED,Animalia,"2498156: Anas undulata C.F.Dubois, 1839"
2498114,Anas versicolor,SPECIES,ACCEPTED,Animalia,"2498114: Anas versicolor Vieillot, 1816 | 9305555: Spatula versicolor (Vieillot, 1816)"
3190845,Anas zonorhyncha,NA,NA,NA,NA
5229411,Anastomus lamelligerus,SPECIES,ACCEPTED,Animalia,"5229411: Anastomus lamelligerus Temminck, 1823"
5341198,Anchusa azurea,SPECIES,ACCEPTED,Plantae,5341198: Anchusa azurea Mill.
5662089,Anchusa ochroleuca,SPECIES,ACCEPTED,Plantae,NA
7295374,Anchusa officinalis,SUBSPECIES,ACCEPTED,Plantae,7295374: Anchusa officinalis subsp. officinalis
7282357,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
4048052,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7740944,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7420522,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
5825913,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
3023671,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7415922,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
4250676,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
6313049,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7222196,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
8782549,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
2473221,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
4274443,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7427650,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
7070211,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
6432925,Anchusa officinalis,SPECIES,ACCEPTED,Plantae,NA
