key	nubKey	nameKey	taxonID	kingdom	phylum	order	family	genus	species	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	datasetKey	parentKey	parent	scientificName	canonicalName	authorship	nameType	rank	origin	taxonomicStatus	nomenclaturalStatus	remarks	numDescendants	references	lastCrawled	lastInterpreted	issues	class
152543224	2498344	3168000	https://www.gbif.org/species/2498344	Animalia	Chordata	Anseriformes	Anatidae	Cygnus	Cygnus atratus	213212180	213212182	213212559	213212647	213212648	213212655	152543224	6d9e952f-948c-4483-9807-575348147c7e	213212655	Cygnus	Cygnus atratus (Latham, 1790)	Cygnus atratus	(Latham, 1790) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wr3gis, https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2498344	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:09.020+00:00		Aves
152543227	2498015	10983863	https://www.gbif.org/species/2498015	Animalia	Chordata	Anseriformes	Anatidae	Tadorna	Tadorna ferruginea	213212180	213212182	213212559	213212647	213212648	213212650	152543227	6d9e952f-948c-4483-9807-575348147c7e	213212650	Tadorna	Tadorna ferruginea (Pallas, 1764)	Tadorna ferruginea	(Pallas, 1764) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wr3gis, https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2498015	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:08.991+00:00		Aves
152543235	2498035	726126	https://www.gbif.org/species/2498035	Animalia	Chordata	Anseriformes	Anatidae	Anser	Anser indicus	213212180	213212182	213212559	213212647	213212648	213212659	152543235	6d9e952f-948c-4483-9807-575348147c7e	213212659	Anser	Anser indicus (Latham, 1790)	Anser indicus	(Latham, 1790) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wr3gis, https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2498035	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:09.028+00:00		Aves
152543236	6096602	6461542	https://www.gbif.org/species/6096602	Plantae	Marchantiophyta	Jungermanniales	Lophocoleaceae	Lophocolea	Lophocolea semiteres	213212360	213212361	213212362	213212364	213212365	213212367	152543236	6d9e952f-948c-4483-9807-575348147c7e	213212367	Lophocolea	Lophocolea semiteres (Lehm.) Mitt.	Lophocolea semiteres	(Lehm.) Mitt.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/6096602	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:08.073+00:00		Jungermanniopsida
152543248	5930559	5555943	https://www.gbif.org/species/5930559	Plantae	Tracheophyta	Aquifoliales	Aquifoliaceae	Ilex	Ilex altaclerensis	213212360	213212393	213213370	213215568	213215569	213215570	152543248	6d9e952f-948c-4483-9807-575348147c7e	213215570	Ilex	Ilex ×altaclerensis (Loudon) Dallim.	Ilex altaclerensis	(Loudon) Dallim.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/5930559	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:19.783+00:00		Magnoliopsida
152543250	5414239	5551800	https://www.gbif.org/species/5414239	Plantae	Tracheophyta	Aquifoliales	Aquifoliaceae	Ilex	Ilex crenata	213212360	213212393	213213370	213215568	213215569	213215570	152543250	6d9e952f-948c-4483-9807-575348147c7e	213215570	Ilex	Ilex crenata Thunb.	Ilex crenata	Thunb.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5414239	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:19.778+00:00		Magnoliopsida
152543251	5533814	5555962	https://www.gbif.org/species/5533814	Plantae	Tracheophyta	Aquifoliales	Aquifoliaceae	Ilex	Ilex meserveae	213212360	213212393	213213370	213215568	213215569	213215570	152543251	6d9e952f-948c-4483-9807-575348147c7e	213215570	Ilex	Ilex ×meserveae S.Y.Hu	Ilex meserveae	S.Y.Hu	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/5533814	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:19.787+00:00		Magnoliopsida
152543252	5220170	9953104	https://www.gbif.org/species/5220170	Animalia	Chordata	Artiodactyla	Bovidae	Rupicapra	Rupicapra rupicapra	213212180	213212182	213212203	213212231	213212241	213212243	152543252	6d9e952f-948c-4483-9807-575348147c7e	213212243	Rupicapra	Rupicapra rupicapra (Linnaeus, 1758)	Rupicapra rupicapra	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5220170	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.683+00:00		Mammalia
152543254	2441122	7982936	https://www.gbif.org/species/2441122	Animalia	Chordata	Artiodactyla	Bovidae	Ovis	Ovis ammon	213212180	213212182	213212203	213212231	213212241	213212245	152543254	6d9e952f-948c-4483-9807-575348147c7e	213212245	Ovis	Ovis ammon (Linnaeus, 1758)	Ovis ammon	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2441122	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.690+00:00		Mammalia
152543258	5220136	3294739	https://www.gbif.org/species/5220136	Animalia	Chordata	Artiodactyla	Cervidae	Dama	Dama dama	213212180	213212182	213212203	213212231	213212233	213212238	152543258	6d9e952f-948c-4483-9807-575348147c7e	213212238	Dama	Dama dama (Linnaeus, 1758)	Dama dama	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5220136	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.671+00:00		Mammalia
152543260	2440954	2251363	https://www.gbif.org/species/2440954	Animalia	Chordata	Artiodactyla	Cervidae	Cervus	Cervus nippon	213212180	213212182	213212203	213212231	213212233	213212236	152543260	6d9e952f-948c-4483-9807-575348147c7e	213212236	Cervus	Cervus nippon Temminck, 1838	Cervus nippon	Temminck, 1838	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2440954	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.662+00:00		Mammalia
152543264	2440946	7208426	https://www.gbif.org/species/2440946	Animalia	Chordata	Artiodactyla	Cervidae	Muntiacus	Muntiacus reevesi	213212180	213212182	213212203	213212231	213212233	213212234	152543264	6d9e952f-948c-4483-9807-575348147c7e	213212234	Muntiacus	Muntiacus reevesi (Ogilby, 1839)	Muntiacus reevesi	(Ogilby, 1839) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2440946	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.654+00:00		Mammalia
152543266	5421116	11387538	https://www.gbif.org/species/5421116	Plantae	Tracheophyta	Zygophyllales	Zygophyllaceae	Tribulus	Tribulus terrestris	213212360	213212393	213213370	213215234	213215235	213215236	152543266	6d9e952f-948c-4483-9807-575348147c7e	213215236	Tribulus	Tribulus terrestris L.	Tribulus terrestris	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5421116	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:17.932+00:00		Magnoliopsida
152543269	5219858	7790096	https://www.gbif.org/species/5219858	Animalia	Chordata	Rodentia	Cricetidae	Ondatra	Ondatra zibethicus	213212180	213212182	213212203	213212254	213212275	213212277	152543269	6d9e952f-948c-4483-9807-575348147c7e	213212277	Ondatra	Ondatra zibethicus (Linnaeus, 1766)	Ondatra zibethicus	(Linnaeus, 1766) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/5219858	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.782+00:00		Mammalia
152543273	4264680	7275271	https://www.gbif.org/species/4264680	Animalia	Chordata	Rodentia	Myocastoridae	Myocastor	Myocastor coypus	213212180	213212182	213212203	213212254	213212279	213212280	152543273	6d9e952f-948c-4483-9807-575348147c7e	213212280	Myocastor	Myocastor coypus (Molina, 1782)	Myocastor coypus	(Molina, 1782) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/4264680	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.796+00:00		Mammalia
152543277	2439838	2082051	https://www.gbif.org/species/2439838	Animalia	Chordata	Rodentia	Castoridae	Castor	Castor canadensis	213212180	213212182	213212203	213212254	213212300	213212301	152543277	6d9e952f-948c-4483-9807-575348147c7e	213212301	Castor	Castor canadensis Kuhl, 1820	Castor canadensis	Kuhl, 1820	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2439838	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.870+00:00		Mammalia
152543281	3686235	10648797	https://www.gbif.org/species/3686235	Plantae	Tracheophyta	Crossosomatales	Staphyleaceae	Staphylea	Staphylea pinnata	213212360	213212393	213213370	213213400	213213402	213213404	152543281	6d9e952f-948c-4483-9807-575348147c7e	213213404	Staphylea	Staphylea pinnata L.	Staphylea pinnata	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/3686235	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:11.441+00:00		Magnoliopsida
152543282	5786666	5383746	https://www.gbif.org/species/5786666	Animalia	Chordata	Rodentia	Caviidae	Hydrochoerus	Hydrochoerus hydrochaeris	213212180	213212182	213212203	213212254	213212256	213212258	152543282	6d9e952f-948c-4483-9807-575348147c7e	213212258	Hydrochoerus	Hydrochoerus hydrochaeris (Linnaeus, 1766)	Hydrochoerus hydrochaeris	(Linnaeus, 1766) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5786666	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.723+00:00		Mammalia
152543284	2437619	3664318	https://www.gbif.org/species/2437619	Animalia	Chordata	Rodentia	Caviidae	Dolichotis	Dolichotis patagonum	213212180	213212182	213212203	213212254	213212256	213212263	152543284	6d9e952f-948c-4483-9807-575348147c7e	213212263	Dolichotis	Dolichotis patagonum (Zimmermann, 1780)	Dolichotis patagonum	(Zimmermann, 1780) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2437619	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.739+00:00		Mammalia
152543289	5219721	6884526	https://www.gbif.org/species/5219721	Animalia	Chordata	Rodentia	Muridae	Meriones	Meriones unguiculatus	213212180	213212182	213212203	213212254	213212266	213212267	152543289	6d9e952f-948c-4483-9807-575348147c7e	213212267	Meriones	Meriones unguiculatus (Milne-Edwards, 1867)	Meriones unguiculatus	(Milne-Edwards, 1867) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5219721	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.753+00:00		Mammalia
152543292	5914287	6828471	https://www.gbif.org/species/5914287	Plantae	Tracheophyta	Sapindales	Meliaceae	Melia	Melia azedarach	213212360	213212393	213213370	213214207	213214276	213214278	152543292	6d9e952f-948c-4483-9807-575348147c7e	213214278	Melia	Melia azedarach L.	Melia azedarach	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/5914287	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.890+00:00		Magnoliopsida
152543293	2439261	9677176	https://www.gbif.org/species/2439261	Animalia	Chordata	Rodentia	Muridae	Rattus	Rattus norvegicus	213212180	213212182	213212203	213212254	213212266	213212270	152543293	6d9e952f-948c-4483-9807-575348147c7e	213212270	Rattus	Rattus norvegicus (Berkenhout, 1769)	Rattus norvegicus	(Berkenhout, 1769) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2439261	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.761+00:00		Mammalia
152543298	3190653	372699	https://www.gbif.org/species/3190653	Plantae	Tracheophyta	Sapindales	Simaroubaceae	Ailanthus	Ailanthus altissima	213212360	213212393	213213370	213214207	213214255	213214257	152543298	6d9e952f-948c-4483-9807-575348147c7e	213214257	Ailanthus	Ailanthus altissima (Mill.) Swingle	Ailanthus altissima	(Mill.) Swingle	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/3190653	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.831+00:00		Magnoliopsida
152543299	5219681	10190666	https://www.gbif.org/species/5219681	Animalia	Chordata	Rodentia	Sciuridae	Sciurus	Sciurus carolinensis	213212180	213212182	213212203	213212254	213212283	213212292	152543299	6d9e952f-948c-4483-9807-575348147c7e	213212292	Sciurus	Sciurus carolinensis Gmelin, 1788	Sciurus carolinensis	Gmelin, 1788	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5219681	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.842+00:00		Mammalia
152543300	5219683	10191265	https://www.gbif.org/species/5219683	Animalia	Chordata	Rodentia	Sciuridae	Sciurus	Sciurus niger	213212180	213212182	213212203	213212254	213212283	213212292	152543300	6d9e952f-948c-4483-9807-575348147c7e	213212292	Sciurus	Sciurus niger Linnaeus, 1758	Sciurus niger	Linnaeus, 1758	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5219683	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.838+00:00		Mammalia
152543304	2437450	11001599	https://www.gbif.org/species/2437450	Animalia	Chordata	Rodentia	Sciuridae	Tamias	Tamias sibiricus	213212180	213212182	213212203	213212254	213212283	213212285	152543304	6d9e952f-948c-4483-9807-575348147c7e	213212285	Tamias	Tamias sibiricus (Laxmann, 1769)	Tamias sibiricus	(Laxmann, 1769) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2437450	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.811+00:00		Mammalia
152543305	3190538	9813060	https://www.gbif.org/species/3190538	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Rhus	Rhus typhina	213212360	213212393	213213370	213214207	213214242	213214247	152543305	6d9e952f-948c-4483-9807-575348147c7e	213214247	Rhus	Rhus typhina L.	Rhus typhina	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/3190538	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.823+00:00		Magnoliopsida
152543306	3190551	9813671	https://www.gbif.org/species/3190551	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Rhus	Rhus pulvinata	213212360	213212393	213213370	213214207	213214242	213214247	152543306	6d9e952f-948c-4483-9807-575348147c7e	213214247	Rhus	Rhus ×pulvinata Greene	Rhus pulvinata	Greene	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/3190551	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.818+00:00		Magnoliopsida
152543309	2437232	3202751	https://www.gbif.org/species/2437232	Animalia	Chordata	Rodentia	Sciuridae	Cynomys	Cynomys ludovicianus	213212180	213212182	213212203	213212254	213212283	213212289	152543309	6d9e952f-948c-4483-9807-575348147c7e	213212289	Cynomys	Cynomys ludovicianus (Ord, 1815)	Cynomys ludovicianus	(Ord, 1815) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2437232	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.830+00:00		Mammalia
152543310	3190522	2931233	https://www.gbif.org/species/3190522	Plantae	Tracheophyta	Sapindales	Anacardiaceae	Cotinus	Cotinus coggygria	213212360	213212393	213213370	213214207	213214242	213214244	152543310	6d9e952f-948c-4483-9807-575348147c7e	213214244	Cotinus	Cotinus coggygria Scop.	Cotinus coggygria	Scop.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m, https://doi.org/10.15468/a7wkuh	0	https://www.gbif.org/species/3190522	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.806+00:00		Magnoliopsida
152543313	2437397	1841657	https://www.gbif.org/species/2437397	Animalia	Chordata	Rodentia	Sciuridae	Callosciurus	Callosciurus prevostii	213212180	213212182	213212203	213212254	213212283	213212294	152543313	6d9e952f-948c-4483-9807-575348147c7e	213212294	Callosciurus	Callosciurus prevostii (Desmarest, 1822)	Callosciurus prevostii	(Desmarest, 1822) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2437397	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.858+00:00		Mammalia
152543314	2437394	1840970	https://www.gbif.org/species/2437394	Animalia	Chordata	Rodentia	Sciuridae	Callosciurus	Callosciurus erythraeus	213212180	213212182	213212203	213212254	213212283	213212294	152543314	6d9e952f-948c-4483-9807-575348147c7e	213212294	Callosciurus	Callosciurus erythraeus (Pallas, 1779)	Callosciurus erythraeus	(Pallas, 1779) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/2437394	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.854+00:00		Mammalia
152543316	2437282	11001993	https://www.gbif.org/species/2437282	Animalia	Chordata	Rodentia	Sciuridae	Tamiasciurus	Tamiasciurus hudsonicus	213212180	213212182	213212203	213212254	213212283	213212287	152543316	6d9e952f-948c-4483-9807-575348147c7e	213212287	Tamiasciurus	Tamiasciurus hudsonicus (Erxleben, 1777)	Tamiasciurus hudsonicus	(Erxleben, 1777) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/2437282	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.821+00:00		Mammalia
152543320	7740617	10439568	https://www.gbif.org/species/7740617	Plantae	Tracheophyta	Sapindales	Rutaceae	Skimmia	Skimmia japonica	213212360	213212393	213213370	213214207	213214259	213214264	152543320	6d9e952f-948c-4483-9807-575348147c7e	213214264	Skimmia	Skimmia japonica Thunb.	Skimmia japonica	Thunb.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/7740617	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.851+00:00		Magnoliopsida
152543323	5219380	6879107	https://www.gbif.org/species/5219380	Animalia	Chordata	Carnivora	Mephitidae	Mephitis	Mephitis mephitis	213212180	213212182	213212203	213212304	213212340	213212342	152543323	6d9e952f-948c-4483-9807-575348147c7e	213212342	Mephitis	Mephitis mephitis (Schreber, 1776)	Mephitis mephitis	(Schreber, 1776) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/5219380	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.981+00:00		Mammalia
152543324	8077391	2543340	https://www.gbif.org/species/8077391	Plantae	Tracheophyta	Sapindales	Rutaceae	Citrus	Citrus aurantium	213212360	213212393	213213370	213214207	213214259	213214268	152543324	6d9e952f-948c-4483-9807-575348147c7e	213214268	Citrus	Citrus ×aurantium L.	Citrus aurantium	L.	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/wtda1m	0	https://www.gbif.org/species/8077391	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:13.860+00:00		Magnoliopsida
152543327	9518324	16723228	https://www.gbif.org/species/9518324	Animalia	Chordata	Carnivora	Procyonidae	Procyon	Procyon cancrivorus	213212180	213212182	213212203	213212304	213212306	213212310	152543327	6d9e952f-948c-4483-9807-575348147c7e	213212310	Procyon	Procyon cancrivorus G	Procyon cancrivorus	G	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/3pmlxs	0	https://www.gbif.org/species/9518324	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.899+00:00		Mammalia
152543329	5218786	9212608	https://www.gbif.org/species/5218786	Animalia	Chordata	Carnivora	Procyonidae	Procyon	Procyon lotor	213212180	213212182	213212203	213212304	213212306	213212310	152543329	6d9e952f-948c-4483-9807-575348147c7e	213212310	Procyon	Procyon lotor (Linnaeus, 1758)	Procyon lotor	(Linnaeus, 1758) 	SCIENTIFIC	SPECIES	SOURCE	ACCEPTED	NA	Sources considered for this taxon: https://doi.org/10.15468/a7wkuh, https://doi.org/10.15468/3pmlxs, https://doi.org/10.15468/guejza	0	https://www.gbif.org/species/5218786	2023-09-20T12:16:50.864+00:00	2023-09-20T12:17:07.903+00:00		Mammalia
