nubKey,col_taxon_key,col_class_key,classKey
4483961,8JZ47,BXWD8,216
2037925,755LF,BXWD8,216
2049296,4JBX6,BXWD8,216
2928026,468K4,5YKG,220
4484009,8JYVN,BXWD8,216
6420901,468K4,5YKG,220
2037991,728VZ,BXWD8,216
2047706,BT6CG,BXWD8,216
2029899,3QLTV,BXWD8,216
9405645,B3GRZ,BVBBM,220
4483971,8JXZQ,BXWD8,216
2029273,7GG7W,BXWD8,216
2925874,D8DB,7NDYV,220
2038171,99RCC,BXWD8,216
4273336,BP8BP,7NDYV,220
2088481,7DHRT,C2KG4,216
4068166,38MDV,BVBBM,220
9139578,JQHJ,C2KG4,216
4063383,57TVP,BVBBM,220
4486243,VGPR8,BXWDD,216
2049512,VDX9B,8PRTX,216
7769968,59M99,BXWD9,216
9629001,3P7DX,7NDYV,220
5152721,59MB4,BXWD9,216
4487661,35P36,BXWD9,216
4487660,35P32,BXWD9,216
2010226,52HCH,BXWD9,216
4487598,WBGJ,BXWD9,216
8052025,6D4VT,BXWD9,216
4488819,34V8G,BXWD9,216
4488821,34VCM,BXWD9,216
4487610,46LWX,BXWD9,216
2008616,6F6VG,BXWD9,216
4059971,3G58H,BVBBM,220
10972541,V5G4,BXWD8,216
11104870,V629,BXWD8,216
5661914,DM3B,BVBBM,220
5341201,DLZL,BVBBM,220
9078997,SJR9Q,C2KG4,216
2091932,6WPDW,C2KG4,216
2092040,78PCW,C2KG4,216
8255921,78PBJ,C2KG4,216
5712981,N3S2S,C2KG4,216
4488933,52BVJ,BXWD9,216
2020686,52BVY,BXWD9,216
2020655,YT5N,BXWD9,216
5153082,3MHZG,C2K3W,216
4484176,5WTN2,C2K3W,216
4485839,PJH8C,BXWDD,216
2078852,QSBYQ,BXWDD,216
9823072,7NJ5M,BW6F9,220
7318131,4BBNF,BW6F9,220
7763534,3SMQZ,C2K3W,216
2080592,3P8SH,C2KG4,216
2077985,8PCF6,8PRTX,216
5159101,VFM3M,8PRTX,216
3988179,79LZD,K36,220
2095283,78DG8,C2KG4,216
2012520,6653R,C2K3W,216
3189824,9XFMX,JP8,220
2012132,7CP5X,C2KG2,216
3189807,65BL2,JP8,220
3189843,94L9,JP8,220
7427542,BR6B,C2KG2,216
2007665,VF4HP,BXWDD,216
7262943,948G,JP8,220
4486297,VFX8P,BXWDD,216
3189835,94DL,JP8,220
11107889,VG2HW,BXWDD,216
3768287,92R4R,JP8,220
4486382,VFR3T,BXWDD,216
7100404,946S,JP8,220
2020832,TQ2T9,BXWD9,216
2020779,MCMWP,BXWD9,216
4487243,LCFDR,BXWD9,216
2020879,PX74J,BXWD9,216
3190544,4SN3S,KVRN5,220
2064632,8SSP,C3DW9,216
5154481,52JY7,BXWD8,216
3837891,6YS9Q,8TK2G,220
3833284,69YSJ,8TK2G,220
4293134,46D9R,KZYT4,216
1111797,69XKH,KZYT4,216
9228111,6JRN9,JL2,220
7315286,6JRQQ,JL2,220
1119292,6RPQ7,KZYT4,216
8265082,4462G,KZYT4,216
8062758,VJ3FK,KZYT4,216
9587676,BRFHP,K3G,220
5997154,6QYY2,KZYT4,216
7569075,6X9ST,KZYT4,216
1133603,KYYX,KZYT4,216
4427283,P2RTC,KZRB3,216
4427319,LP9YP,KZRB3,216
1095946,SNLKZ,KZRB3,216
3602683,VJSR4,K3G,220
2888435,4CJ92,K3G,220
5806954,RXM4J,KZYT4,216
2888439,4CJK3,K3G,220
2888437,4CJFV,K3G,220
1045323,S6FKH,KZYT4,216
7300414,VK89Q,K6N,220
3982013,6G6LT,K6N,220
1247584,5239W,KZYT4,216
3033839,4KR3V,K6N,220
6132234,4SS63,KZYT4,216
7882289,TX9CB,KZYT4,216
7380533,MS5FM,KZYT4,216
3033888,3XJ3L,J7X,220
3033868,3XJ3H,J7X,220
3982284,936M2,J7X,220
4990175,CGB99,KZYT4,216
4470640,68Z3H,8KTL7,216
2000152,4F34V,8N9KS,216
2000204,4F359,8N9KS,216
5151589,M39Q,8N9KS,216
7967494,9G6Q,K95,220
1995681,68MDS,8MPBB,216
1995489,4C9XD,8MPBB,216
1998599,5XCGG,8MPF5,216
7277946,7J7XF,K95,220
1998083,NF832,8MPF5,216
1997215,5WLVY,8MPF5,216
9419395,6732J,K95,220
6376340,56246,628B2,220
1623077,55BY6,87CP5,216
1623354,QQFF,87CP5,216
7277106,VM6LP,K95,220
1622599,4RZ55,87CPP,216
3924221,3KF95,K95,220
1622658,4RZ56,87CPP,216
1626096,SLYS,V97QD,216
1579447,3DJKD,87CDN,216
9673106,6GPLN,K95,220
1577153,3KZZM,87CHR,216
9675867,3B2KS,K95,220
1523628,PVV6,87CL2,216
8429167,34JB8,K95,220
1521740,JNXJ,87CJJ,216
2211487,4LWHP,C7W9X,229
12187916,B6D55,7ST8,220
5375020,G27R,C6GDD,220
2204981,58JDR,C7W9X,229
2211599,6MSH5,7NFPD,229
5928306,6P8YX,C6GDD,220
5376961,6P8ZF,C6GDD,220
5178052,699LY,7ZJK2,229
10944522,8GMPQ,C6GDD,220
4417132,69NMB,7ZJK3,229
3045473,5JWQ9,C6GDD,220
5375920,3B9TG,C6GDD,220
5373440,5327W,C6GDD,220
3693541,87C5N,C6GDD,220
5373483,5GN4Z,C6GDD,220
5373475,6BB3N,C6GDD,220
3693336,4TCMY,C6GDD,220
3053399,4TCRF,C6GDD,220
2227289,7WLQN,7NFK5,229
3046929,4XRV5,C6GDD,220
8909595,7TVRJ,7NFK5,229
3049314,3BTX8,C6GDD,220
2225770,L26KC,B8WMW,229
5972004,7VDPQ,7NFK5,229
5376158,3MQ3W,C6GDD,220
5373124,3XMH7,C6GDD,220
5373160,3XMGD,C6GDD,220
5377163,3P79B,C6GDD,220
1014565,D6BL,7ZFKH,361
1016841,6T8N4,7ZFKH,361
1017419,4BBXS,7ZFKH,361
3045082,CCVS,C6GDD,220
5377378,7374F,C6GDD,220
5377395,6R6SC,C6GDD,220
7740944,5JK4Z,C6GDD,220
3048397,3BBFQ,C6GDD,220
3048073,6H48S,C6GDD,220
9040863,477FM,C6GDD,220
2234836,6CCT2,BRGBD,281
3047147,477FL,C6GDD,220
7711892,8FTBC,C6GDD,220
2152793,32FTR,CTZHT,367
3082270,YGHD,V5JRJ,220
7322122,34BXJ,V5BJM,220
9067615,3ZSGR,628KX,220
2138688,6RB57,CVDD7,367
2141622,CJHH,CTNR5,367
2986010,4G4MX,JPZ,220
2985986,3N49Q,JPZ,220
2985963,355N6,JPZ,220
11528335,99CB6,CVRM7,367
2985964,355NS,JPZ,220
8264893,46YHB,CVD69,367
3064221,3CQQN,V5GXB,220
3069053,6HB4M,V5GXB,220
3066321,3CP7X,V5GXB,220
8427207,6GCB4,CV4PK,367
3064282,3CQZV,V5GXB,220
3056384,8SC4,V5BJG,220
2173887,6MTVB,CV8JL,367
2873877,3V4MY,KVJ3T,220
7358677,5QWMQ,KVRLC,220
6362904,4LVR5,KVRLC,220
8345607,939J7,KVRLC,220
5372655,93CNT,KVRLC,220
8257857,SKXZS,KVRLC,220
5372559,6XC73,KVRLC,220
7104074,6XC84,KVRLC,220
7266656,6XDVY,KVRLC,220
7266343,5KZBL,KVRLC,220
5583195,79C65,KVRLC,220
7266329,5KZ7H,KVRLC,220
5372917,6XC94,KVRLC,220
5372639,6XCM7,KVRLC,220
8183217,79C5L,KVRLC,220
7427741,5GNGQ,KV6SV,220
6436603,3NPNS,KVH6F,220
2164198,5XRLM,CTXBD,367
3189457,3NPHQ,KVH6F,220
3189474,9KCCG,KVH6F,220
4553535,7X7CP,5H9,367
8332078,5BGTL,KHG,220
4553469,5BVR,5H9,367
6913500,NLS34,4F5,367
5774728,NLVXD,4F5,367
4544661,LZ564,4F5,367
4544517,LZ6VP,4F5,367
2128502,LZ4SX,4F5,367
6913023,LZ475,4F5,367
4544759,LZ54R,4F5,367
2128482,MQG3X,4F5,367
4553805,3D935,4H4X,367
4553820,55TX2,63V75,367
3707631,34H7D,K9X,220
4549071,7X76F,622WT,367
2188249,7X76D,622WT,367
4022910,4M2C3,6V2R,220
9554442,54MBV,KVZZ3,220
2874702,54M9K,KVZZ3,220
3084748,VWNC,KVZ82,220
7288892,9XSQT,KVYXL,220
7624620,93SP5,K6W,220
2888990,4TPWL,K6W,220
2888978,4TPVF,K6W,220
4036350,4TPYM,K6W,220
2888945,4TPKD,K6W,220
2888982,4TPNP,K6W,220
4985069,586SR,84K8Q,252
2888955,4TPVB,K6W,220
8909872,4TPQ8,K6W,220
6709291,7WRKV,K6W,220
1003567,6TVNM,6TVNM,139
2889358,4BK2P,K6W,220
5334315,4L93G,K6W,220
8336551,5KKRL,K6W,220
5334440,4L9TG,K6W,220
8848208,3RBY6,K6W,220
2889198,4F9VV,K6W,220
6391450,6V5F3,K6W,220
7291643,4F9S4,K6W,220
3082279,SQ5J,BV8FG,220
4088624,CFZ6F,KVHTL,220
7298085,7JBWX,KVHTL,220
8129694,5FS54,KVHTL,220
7136602,GS5G,KVHTL,220
3755928,TXGK,JBS,220
6035638,TXJW,JBS,220
3757050,5N2FJ,JBS,220
9454901,5FJKY,62758,220
5384359,CH5L,62758,220
7323251,5FJKF,62758,220
8577467,CH7D,62758,220
3083888,8RBN3,JBS,220
3759032,YFJB,JDH,220
5383936,BSH34,JBS,220
7685459,JLN6,JBS,220
3083659,67WFJ,JBS,220
8160803,C9FH,62758,220
9567226,4BCJP,JBS,220
7282357,38KB2,626SB,220
8091998,3HY44,KV2NL,220
5384464,3HXZH,KV2NL,220
7925372,94KC4,KTY82,220
9440906,4TYFG,KVRH7,220
6363863,GF2B,KTZF2,220
5587011,4TVT3,KVRH7,220
5588185,X5XS,KVRH7,220
3085366,6665S,KVT6S,220
5586656,6YP2H,KVT6S,220
5384782,93LVQ,KVT6S,220
5587240,5L73F,KVT6S,220
8406661,4XDDQ,KVT6S,220
10953644,9YJVD,KVT6S,220
8419625,4XD58,KVT6S,220
7757300,9YJVF,KVT6S,220
3814157,3BZZ8,KVT6S,220
7267630,BV9ZD,KV2NL,220
9254355,3VLMQ,V5FXY,220
5411353,QB9D,V5BF3,220
5410661,QBSX,V5BF3,220
4211074,B3TY9,B3HBG,220
3099650,4X4PZ,J6T,220
3088623,3HLH3,J6T,220
3117449,6GNJG,J6T,220
10852031,49JGV,J6T,220
3086845,6J7MB,J6T,220
5391928,LSLQ,J6T,220
3133446,CTFW,J6T,220
5392271,V84S,JCD,220
3108121,4WKYG,J6T,220
3107661,4WMRD,J6T,220
5403605,6BFL9,JCD,220
7223177,5GP6P,JCD,220
7222255,5J8DL,JCD,220
3140436,3RT8C,JCD,220
3144603,MZNC,J6T,220
5406261,PX46,J6T,220
10629881,76NHX,J6T,220
10108775,76NL8,J6T,220
3121474,5W4MN,J6T,220
3121228,GX24,J6T,220
3121593,GWDC,J6T,220
3121088,67SJZ,J6T,220
3120692,GW8F,J6T,220
3120790,67SN2,J6T,220
8370958,72V3R,J6T,220
3092083,WZQ4,J6T,220
3137579,3F29G,B3HBG,220
4233822,7FTG6,J6T,220
3111754,5D5LY,J6T,220
3104106,79JSW,J6T,220
11136683,7L27X,J6T,220
4250676,BP2YL,JCD,220
3123262,6VK9V,JCD,220
9541940,77JK9,JCD,220
3125893,6YNRN,J6T,220
5387537,67V28,J6T,220
5387396,HPKJ,J6T,220
3103158,3F8PC,J6T,220
10948891,7ZCTW,J6T,220
3092691,4Y7VW,J6T,220
3136320,3LL6V,JCD,220
4248063,5HW6T,JCD,220
4207403,7TJF2,B3HBG,220
3089549,S6FK,B3HBG,220
8708866,99GS4,B3HBG,220
6076279,7JHZ4,B3HBG,220
3128601,S72M,B3HBG,220
3128225,S73C,B3HBG,220
3128888,S7GJ,B3HBG,220
8421156,53Q86,J6T,220
3151434,53Q7F,J6T,220
6300531,5KB82,J6T,220
10676000,78TKC,B3HBG,220
3097496,3TJQ5,J6T,220
3097504,3TJQZ,J6T,220
3110905,5KQVM,JCD,220
3150935,6DW3C,J6T,220
3142967,37DVW,J6T,220
4230874,99HQF,J6T,220
11794300,99Y4W,J6T,220
3138949,3Z4J4,J6T,220
3169713,57P5S,J5Y,220
3169756,4768L,J5Y,220
3170260,H6PX,J6P,220
7671397,6VDFH,V58RX,220
8925248,NWL9B,V58RX,220
2913219,5P3MG,V58RX,220
2913169,3F68G,V58RX,220
12254070,9V4YC,V58RX,220
7480365,3N6NH,JQ7,220
3035420,398XY,B7XD4,220
7224069,5KBFC,J5W,220
7828157,6V8D2,J5W,220
3639337,6XJ3L,7NDYX,220
6026420,4WZDR,J5W,220
11921804,4T2QD,J5W,220
6550056,BMQWM,J5W,220
6027290,34BCR,J5W,220
3638303,74V9K,J5W,220
5539680,4HWVC,J5W,220
3034782,4XY7Y,J5W,220
8350395,32XSX,J5W,220
7400250,4JN38,6RKR,220
8428499,4X8MS,JV8,220
3152519,65XRK,JV8,220
3152521,3XRCH,JV8,220
3941038,QJSYJ,JV8,220
3940326,3XRDW,JV8,220
3935079,3XR2F,JV8,220
3933415,3XR9D,JV8,220
8237223,CY7CR,CTVQD,220
5332305,6TCXD,V5CP7,220
8326061,6X435,V58RW,220
2879411,4R678,V58RW,220
2878826,4R5WH,V58RW,220
2879520,4R4N4,V58RW,220
2882360,3DSJN,V5959,220
3054366,3QRRT,JRQ,220
8288647,78KVZ,JRQ,220
3856436,5BC6S,628MM,220
4103685,79SQX,JGB,220
8012439,99TB4,BVBBT,220
8212772,TGF3K,BVBBT,220
2888805,VL824,JGB,220
7298987,8V8LP,7NM4Q,220
5598788,99Q8Y,BVBBT,220
5599249,5PVPQ,BVBBT,220
5334247,6QMQX,BVBBT,220
2888799,B3GQ7,JGB,220
9771172,5LQBL,7NM4Q,220
4103351,72MYF,JGB,220
8011733,5BW8Y,7NLQC,220
3172276,74ZRF,V5BC8,220
3172327,6JN3T,V5BC8,220
7325877,6JMRS,V5BC8,220
5549698,8X5YV,V5BC8,220
5414976,68GMF,KVR2Z,220
7733140,5WGLJ,KVR2Z,220
7332517,5K2WW,KVMQY,220
7757431,W6PM,V5KN5,220
11007246,8W8W8,V5KN5,220
7437438,W6RV,V5KN5,220
7308335,7KC6W,V5KN5,220
3893979,72ZGH,V5KN5,220
10646747,KS9CT,V5LVH,220
3890974,5R2Y6,V5KN5,220
2927363,4QLWG,V5KN5,220
11064584,8X56X,V5KN5,220
10801424,8X597,V5KN5,220
3898065,5KZPP,V5KN5,220
10902460,8X58V,V5KN5,220
2927029,VLVGR,V5KN5,220
3882686,6XGJ2,V5KN5,220
5609603,46XXQ,V5KN5,220
3896203,55XJ9,V5LVH,220
7420038,S56T7,V5KN5,220
5341447,56R9L,V5KN5,220
5609719,79YD5,V58JK,220
3736228,4VZGT,KVT64,220
5563116,467Q2,KVD,220
9629891,B5GGM,KVT64,220
8602699,6QFSY,62YR4,220
7878507,6H3WW,KVZVC,220
7730307,3BCSP,KVZVC,220
2925303,3S7LR,V5QSD,220
5341112,4GZ6K,V5QSD,220
4083707,6KGWY,V592G,220
2925616,6KGWQ,V592G,220
3727713,5B77Q,7NLQD,220
5414989,3638W,7NLQD,220
5414991,3638D,7NLQD,220
5415006,72F7G,BVBBB,220
8006893,B548L,BVBBB,220
3189696,6VNYZ,7NLQD,220
7332416,5GCVT,BVBBB,220
7332415,T9NN,BVBBB,220
5559825,3369D,BVBBB,220
8200663,33698,BVBBB,220
3171302,3YJG3,62ZGP,220
4091345,3PL65,KVVYZ,220
3172549,B3FXV,KVVYZ,220
4094511,5X9XG,KVVYZ,220
5341548,3G2LV,K6Q,220
5371655,6L9TV,4SP8,220
2882841,B43YB,KH2,220
7327959,5GSTB,JJP,220
6400569,796FF,JJP,220
3169331,6R2P6,JY3,220
8076173,732QX,JY3,220
2874718,7RGNS,7NQM3,220
7885624,6BPN3,KTZHL,220
2874512,329YF,KV73F,220
6371424,4RZWK,KVQV9,220
2984537,6MFNV,4Z9F,220
2984492,5XGKD,3K3G,220
3025889,6B8NK,BVBB9,220
3026035,YXWB,BVBB9,220
3025764,YXTJ,BVBB9,220
3025770,YXTH,BVBB9,220
3025986,YXXX,BVBB9,220
11844792,8SLKH,628NC,220
5363613,GTT7,BVBB9,220
8356787,7WLCF,BVBB9,220
3000384,7WPPQ,BVBB9,220
10786206,3B2J8,BVBB9,220
2988188,4QPXZ,BVBB9,220
2988224,4QPY7,BVBB9,220
7219988,5GNCQ,BVBB9,220
7790614,6BB55,BVBB9,220
3000679,T9KY,BVBB9,220
5362573,4QWMZ,BVBB9,220
5363119,4QWL7,BVBB9,220
5370832,8QFX,628NC,220
5370688,8QG3,628NC,220
2987780,6LXYK,BVBB9,220
7848132,9Y3S4,BVBB9,220
3001362,7358Y,BVBB9,220
3001244,7NHJZ,BVBB9,220
3023903,CQNS,BVBB9,220
3013215,6B58W,BVBB9,220
2988040,9XQJ7,628NC,220
2996897,4TLP7,628NC,220
2994229,VK8NQ,628NC,220
4926534,4X5SR,628NC,220
7925720,5KMFP,628NC,220
7409013,5KPHR,BVBB9,220
7882872,4N8SY,BVBB9,220
3023671,93SNS,BVBB9,220
8149923,4N94F,BVBB9,220
3022609,4N97T,BVBB9,220
3021955,4N8WC,BVBB9,220
7272185,5KXZ6,628NC,220
3003244,4TDNJ,628NC,220
3002530,6WWCX,628NC,220
3026454,6ZBLQ,BVBB9,220
3026622,7NMFH,BVBB9,220
3026402,4Z6RR,BVBB9,220
3026906,4Z6FN,BVBB9,220
3026426,T4HLZ,BVBB9,220
3026406,4Z6FX,BVBB9,220
8031875,3475X,628NC,220
9245228,3JZCN,BVBB9,220
9306058,GLGV,BVBB9,220
5367294,4M5WP,628NC,220
5365494,5QXC6,628NC,220
