srt,locationID,date_setup,date_retrieval,fyke_nr,species_code,lifeStage,biomass_g,svl_cm,sex,state,albino,species,nubKey,surface,lat_Y,long_X,gemeente,provincie,gewest,geometry,eventID,Jaar
2976-1,p12e,2024-08-20T00:00:00Z,2024-08-21T00:00:00Z,SDSF_3,Xenlae,larve,NA,NA,NA,dead,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2024-08-20_2024-08-21,2024
3104-1,p12e,2024-09-10T00:00:00Z,2024-09-11T00:00:00Z,SDSF_1,Xenlae,larve,NA,NA,NA,dead,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2024-09-10_2024-09-11,2024
3120-1,p12e,2024-09-10T00:00:00Z,2024-09-11T00:00:00Z,SDSF_4,Xenlae,subadult,30,NA,F,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2024-09-10_2024-09-11,2024
3675-1,p12e,2025-06-10T00:00:00Z,2025-06-11T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,NA,NA,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-06-10_2025-06-11,2025
3740-1,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-2,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-3,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-4,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-5,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-6,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-7,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-8,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-9,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-10,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-11,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-12,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-13,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-14,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-15,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-16,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-17,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-18,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-19,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-20,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-21,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-22,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-23,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-24,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-25,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-26,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-27,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-28,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-29,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-30,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-31,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-32,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-33,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-34,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-35,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-36,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-37,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-38,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-39,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-40,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-41,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-42,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-43,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-44,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-45,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-46,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-47,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-48,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-49,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-50,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-51,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-52,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-53,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-54,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-55,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-56,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-57,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-58,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-59,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-60,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-61,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-62,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-63,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-64,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-65,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-66,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-67,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-68,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-69,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-70,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-71,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-72,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-73,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-74,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-75,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-76,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-77,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-78,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-79,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-80,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-81,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-82,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-83,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-84,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-85,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-86,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-87,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-88,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
3740-89,p12e,2025-07-23T00:00:00Z,2025-07-24T00:00:00Z,SDSF_4,Xenlae,eggs,NA,NA,NA,alive,no,Xenopus laevis,5217334,,50.756722,2.918278,Mesen,West-Vlaanderen,flanders,"c(2.918278, 50.756722)",p12e_2025-07-23_2025-07-24,2025
